DEPTH,BS,GR,DTCO,DTSM,MSFL,LLD,LLS,RHOB,SP,NPHI,DRHO
235.3056,-999,58.1613,-999,-999,23.6374,18.365,15.6416,2.5988,132.25,0.1594,-0.0075
235.458,-999,57.4678,-999,-999,17.0925,15.6268,12.8187,2.6229,132.3125,0.1121,-0.0065
235.6104,-999,62.0761,-999,-999,12.0215,11.7317,9.3342,2.6306,132.5,0.1124,-0.0024
235.7628,-999,72.854,-999,-999,7.6442,9.1342,6.9407,2.5892,132.5625,0.13,-0.0048
235.9152,-999,81.328,-999,-999,6.2214,7.451,5.5395,2.5517,132.4375,0.1623,-0.0043
236.0676,-999,85.8441,-999,-999,5.7588,6.6308,4.9656,2.5273,132.4375,0.1989,0.0005
236.22,-999,87.7489,-999,-999,5.4878,6.0768,4.7586,2.5132,132.5,0.2255,0.0022
236.3724,-999,84.8684,-999,-999,5.5888,6.024,4.7542,2.509,132.5,0.2494,0.0055
236.5248,-999,82.2748,-999,-999,5.8427,5.6629,4.7831,2.4997,132.4375,0.2361,0.0066
236.6772,-999,80.7951,-999,-999,5.987,5.3572,4.836,2.4937,132.4375,0.2518,0.0061
236.8296,-999,85.3136,-999,-999,5.7392,5.304,4.832,2.4874,132.375,0.252,0.0026
236.982,-999,88.3167,-999,-999,5.6056,5.2449,4.7621,2.4832,132.4375,0.2739,0.0037
237.1344,-999,83.6623,-999,-999,5.5972,5.2746,4.704,2.476,132.4375,0.2611,-0.0016
237.2868,-999,79.6895,-999,-999,5.7071,5.4606,4.7808,2.4725,132.5625,0.2651,-0.0064
237.4392,-999,82.163,-999,-999,5.7875,5.3163,4.7895,2.4757,132.6875,0.2611,-0.0078
237.5916,-999,83.4289,-999,-999,6.3218,5.2129,4.8342,2.489,132.8125,0.2552,-0.0048
237.744,-999,83.4431,-999,-999,5.7071,5.6518,4.9848,2.491,132.9375,0.2537,-0.0039
237.8964,-999,81.1294,-999,-999,6.2295,5.4542,4.9335,2.491,133.125,0.2462,-0.0031
238.0488,-999,82.1828,-999,-999,6.2019,4.9885,4.7928,2.4816,133.375,0.2453,-0.0022
238.2012,-999,85.0493,-999,-999,5.521,4.5407,4.6709,2.4771,133.375,0.2277,-0.0047
238.3536,-999,84.5396,-999,-999,5.3475,4.2217,4.4354,2.4752,133.3125,0.236,-0.0064
238.506,-999,85.616,-999,-999,5.1798,4.0368,4.2633,2.4789,133.1875,0.2537,-0.0035
238.6584,-999,84.918,-999,-999,4.9933,4.1014,4.2641,2.4829,133.1875,0.2622,0.0017
238.8108,-999,84.995,-999,-999,5.2419,4.2832,4.2399,2.4823,133.1875,0.2622,0.0056
238.9632,-999,86.9387,-999,-999,5.4163,4.5636,4.2071,2.4913,133.25,0.2583,0.0095
239.1156,-999,92.0047,-999,-999,5.1053,4.9682,4.1241,2.4776,133.25,0.2593,0.0059
239.268,-999,92.5354,-999,-999,4.9399,5.0635,3.9374,2.4651,133.3125,0.2641,-0.0022
239.4204,-999,90.7584,-999,-999,4.8544,5.0447,3.7881,2.4495,133.5,0.2613,-0.0075
239.5728,-999,86.9203,-999,-999,4.654,4.9352,3.6099,2.4542,133.75,0.2743,-0.0093
239.7252,-999,91.8317,-999,-999,4.5576,4.7008,3.5356,2.4581,133.8125,0.267,-0.0108
239.8776,-999,95.1077,-999,-999,4.3071,4.6534,3.7401,2.4566,134,0.2727,-0.0088
240.03,-999,90.0599,-999,-999,4.6688,4.8623,4.0448,2.4472,134.5625,0.2783,-0.011
240.1824,-999,82.8432,-999,-999,5.7422,5.2075,4.4333,2.4344,135.0625,0.2748,-0.0117
240.3348,-999,76.15,-999,-999,5.9406,5.4271,4.8822,2.4357,135.8125,0.2662,-0.0099
240.4872,-999,75.6043,-999,-999,5.7467,5.4655,4.962,2.4321,136.5,0.2543,-0.0077
240.6396,-999,75.8773,-999,-999,5.6149,5.3095,4.7591,2.412,136.8125,0.2654,-0.0125
240.792,-999,77.9161,-999,-999,5.5657,5.2362,4.5968,2.4085,136.9375,0.2529,-0.0081
240.9444,-999,77.3576,-999,-999,5.4914,5.2549,4.4969,2.4097,137.0625,0.2439,-0.0098
241.0968,-999,78.1314,-999,-999,5.4207,5.344,4.4619,2.4233,137.0625,0.2534,-0.0113
241.2492,-999,77.8718,-999,-999,5.3637,5.0511,4.454,2.429,136.9375,0.2632,-0.0125
241.4016,-999,80.2039,-999,-999,5.4242,4.787,4.4906,2.4264,136.875,0.2608,-0.0083
241.554,-999,79.7173,-999,-999,5.4735,4.614,4.511,2.4202,136.75,0.2529,-0.0092
241.7064,-999,81.5061,-999,-999,5.5584,4.3933,4.4693,2.4191,136.625,0.2566,-0.0095
241.8588,-999,78.3682,-999,-999,5.4417,4.2302,4.3737,2.4297,136.5625,0.263,-0.0058
242.0112,-999,78.8853,-999,-999,5.2289,4.0322,4.2443,2.4412,136.25,0.2505,0.0001
242.1636,-999,77.6425,-999,-999,5.0532,4.1513,4.0771,2.4442,136.0625,0.2563,0.0002
242.316,-999,82.1447,-999,-999,5.0201,4.1663,3.9918,2.4507,135.75,0.2574,0.0013
242.4684,-999,82.9783,-999,-999,4.8982,4.5502,3.9323,2.4575,135.4375,0.2697,0.0045
242.6208,-999,81.5994,-999,-999,4.7464,4.6607,3.8924,2.4615,135.1875,0.2585,0.0022
242.7732,-999,82.418,-999,-999,4.8769,4.9229,3.8426,2.4542,135.125,0.2643,-0.0031
242.9256,-999,81.6136,-999,-999,4.6341,5.0028,3.7767,2.4575,135,0.2647,-0.006
243.078,-999,84.3269,-999,-999,4.7165,4.9768,3.7309,2.4488,134.9375,0.2759,-0.0071
243.2304,-999,85.6396,-999,-999,4.8363,4.8853,3.7524,2.4526,134.875,0.2689,-0.0078
243.3828,-999,82.0886,-999,-999,4.7713,4.7367,3.7448,2.4473,134.625,0.2629,-0.0073
243.5352,-999,79.5629,-999,-999,5.2797,4.3246,3.6591,2.4559,134.5625,0.2581,-0.0061
243.6876,-999,79.7509,-999,-999,4.7033,4.1257,3.6134,2.4545,134.375,0.2698,-0.0054
243.84,-999,85.7283,-999,-999,4.5343,4.0065,3.5885,2.4632,134.25,0.2772,-0.0048
243.9924,-999,88.6576,-999,-999,4.7451,3.8532,3.5177,2.4609,134,0.2849,-0.009
244.1448,-999,89.5091,-999,-999,5.1513,3.7934,3.4742,2.4621,133.875,0.2866,-0.0092
244.2972,-999,87.5322,-999,-999,4.5362,3.7602,3.4483,2.4582,133.875,0.2788,-0.0145
244.4496,-999,87.2959,-999,-999,4.57,3.6985,3.3704,2.4407,133.6875,0.2757,-0.0154
244.602,-999,83.1701,-999,-999,4.5368,3.6496,3.2564,2.435,133.75,0.284,-0.0159
244.7544,-999,85.0422,-999,-999,4.5288,3.7187,3.2715,2.4235,133.9375,0.2844,-0.0161
244.9068,-999,86.8004,-999,-999,4.5632,3.7878,3.3403,2.4328,134,0.2918,-0.013
245.0592,-999,87.0732,-999,-999,4.8218,3.5075,3.2588,2.4461,134,0.2722,-0.0076
245.2116,-999,80.3811,-999,-999,4.5756,3.5038,3.3549,2.4505,134.25,0.265,-0.0105
245.364,-999,80.2773,-999,-999,3.1277,3.3145,3.4443,2.4411,134.3125,0.2672,-0.013
245.5164,-999,79.4726,-999,-999,5.9197,3.0994,3.3266,2.4253,134.1875,0.2744,-0.0133
245.6688,-999,85.0569,-999,-999,4.3237,3.2362,3.4087,2.4192,133.75,0.2918,-0.0144
245.8212,-999,84.0358,-999,-999,4.3,3.5712,3.4229,2.4299,133.125,0.2892,-0.0097
245.9736,-999,83.4761,-999,-999,5.0411,3.4543,3.1532,2.4363,132.8125,0.2813,-0.0067
246.126,-999,85.8131,-999,-999,4.4411,3.8645,3.0779,2.4301,132.625,0.2818,-0.0088
246.2784,-999,85.5583,-999,-999,4.2841,3.8722,3.0113,2.4232,132.3125,0.272,-0.0098
246.4308,-999,88.575,-999,-999,3.8971,3.8411,2.9549,2.429,132,0.3138,-0.0086
246.5832,-999,85.7284,-999,-999,4.819,3.9169,3.0687,2.4315,131.75,0.3191,-0.0079
246.7356,-999,88.609,-999,-999,4.3936,3.9002,3.1677,2.4441,131.4375,0.3294,-0.0025
246.888,-999,88.3511,-999,-999,4.8475,3.7037,3.1359,2.4509,131.1875,0.3012,0.0016
247.0404,-999,90.1491,-999,-999,4.464,3.3477,2.9511,2.4567,130.9375,0.3064,0.0049
247.1928,-999,86.7537,-999,-999,3.8689,3.26,2.8641,2.4559,130.5,0.3259,0.0054
247.3452,-999,84.4041,-999,-999,3.8944,3.2902,2.8155,2.4481,130.25,0.3445,0.0021
247.4976,-999,85.2833,-999,-999,4.7971,3.4863,2.8103,2.4315,130.0625,0.352,-0.0014
247.65,-999,86.2229,-999,-999,3.939,3.7276,2.8962,2.43,130,0.3318,-0.0027
247.8024,-999,87.4799,-999,-999,4.3088,3.5842,2.8495,2.4257,129.875,0.3357,-0.0026
247.9548,-999,87.0706,-999,-999,3.8958,3.1968,2.6802,2.4339,129.625,0.3289,-0.0026
248.1072,-999,88.0256,-999,-999,3.464,2.8291,2.5545,2.4179,129.375,0.3378,-0.006
248.2596,-999,91.3034,-999,-999,3.2995,2.516,2.5206,2.4203,129.25,0.331,-0.0045
248.412,-999,91.3196,-999,-999,3.3374,2.4081,2.5479,2.4047,129.0625,0.3429,-0.0075
248.5644,-999,90.0526,-999,-999,4.0012,2.3995,2.5953,2.4221,128.8125,0.3395,-0.0049
248.7168,-999,90.1728,-999,-999,4.0941,2.4852,2.6663,2.4302,129.0625,0.3229,-0.0058
248.8692,-999,90.9751,-999,-999,3.9202,2.5817,2.6475,2.4415,129.125,0.3092,-0.0045
249.0216,-999,92.9167,-999,-999,3.347,2.8387,2.6765,2.4313,129.125,0.308,-0.0075
249.174,-999,94.1453,-999,-999,3.6489,3.1691,2.7945,2.4256,129.25,0.3208,-0.008
249.3264,-999,90.7494,-999,-999,4.3354,3.4107,2.9505,2.4303,129.4375,0.3116,-0.0063
249.4788,-999,86.7836,-999,-999,4.2972,3.5692,3.0947,2.4374,129.6875,0.3027,-0.0053
249.6312,-999,84.993,-999,-999,4.2939,3.5041,3.1615,2.4531,129.8125,0.2901,-0.0046
249.7836,-999,83.9016,-999,-999,4.0674,3.3476,3.1091,2.4562,129.9375,0.2984,-0.0068
249.936,-999,89.1201,-999,-999,3.7174,3.1541,2.9665,2.4566,130.125,0.2972,-0.0085
250.0884,-999,90.8937,-999,-999,3.2777,3.0215,2.7413,2.4551,130.5,0.3029,-0.0102
250.2408,-999,96.2589,-999,-999,3.0598,3.1478,2.6399,2.4427,130.875,0.295,-0.0128
250.3932,-999,94.8938,-999,-999,2.2032,3.2997,2.5902,2.437,131.375,0.3052,-0.0031
250.5456,-999,93.2728,-999,-999,3.9418,3.61,2.6482,2.3998,132.0625,0.304,0.001
250.698,-999,90.2122,-999,-999,3.4594,3.799,2.8089,2.3864,131.875,0.3221,0.0071
250.8504,-999,90.0757,-999,-999,4.0896,3.9246,3.0034,2.4018,131.5,0.3237,0.009
251.0028,-999,90.7582,-999,-999,4.0036,3.5313,3.0373,2.4417,130.9375,0.3244,0.0157
251.1552,-999,95.5332,-999,-999,3.625,3.2633,3.0299,2.457,130.5,0.301,0.0071
251.3076,-999,95.6531,-999,-999,4.0941,3.0687,2.9491,2.4562,130.125,0.2992,0.0012
251.46,-999,94.3661,-999,-999,3.8328,2.9806,2.8718,2.4456,129.9375,0.3176,-0.008
251.6124,-999,89.4701,-999,-999,4.0778,3.0256,2.8065,2.4604,129.6875,0.3149,-0.0109
251.7648,-999,88.3091,-999,-999,3.8433,3.1027,2.7915,2.4533,129.625,0.3398,-0.0158
251.9172,-999,90.2786,-999,-999,3.9984,3.1789,2.842,2.4639,129.5625,0.3365,-0.0136
252.0696,-999,93.1737,-999,-999,4.3595,3.0953,2.8487,2.4537,129.5625,0.3449,-0.0157
252.222,-999,94.0948,-999,-999,4.215,2.9244,2.8558,2.449,129.625,0.3282,-0.0134
252.3744,-999,97.5074,-999,-999,3.6966,2.7055,2.8419,2.4412,129.5625,0.3297,-0.0143
252.5268,-999,98.5258,-999,-999,3.898,2.5026,2.7907,2.4294,129.625,0.3397,-0.0143
252.6792,-999,102.8773,-999,-999,3.8246,2.4958,2.7739,2.4248,129.8125,0.3377,-0.016
252.8316,-999,101.7853,-999,-999,4.1588,2.6763,2.8139,2.437,130.0625,0.3211,-0.0085
252.984,-999,102.9648,-999,-999,3.4021,2.9653,2.8502,2.4442,130.3125,0.3049,-0.0044
253.1364,-999,99.9445,-999,-999,4.0136,3.2564,2.8691,2.4546,130.3125,0.3137,0.001
253.2888,-999,99.9445,-999,-999,4.1051,3.3889,2.9073,2.448,130.5,0.3178,0.0029
253.4412,-999,95.6864,-999,-999,4.1358,3.5175,3.0245,2.4594,130.5,0.323,0.0081
253.5936,-999,94.3386,-999,-999,4.3942,3.365,3.0218,2.4616,130.75,0.3059,0.003
253.746,-999,90.3961,-999,-999,4.3759,3.1736,3.0275,2.4611,130.875,0.3042,0.0016
253.8984,-999,95.4308,-999,-999,3.9294,3.0491,3.0238,2.466,131.0625,0.3148,0.0013
254.0508,-999,99.7329,-999,-999,4.1176,3.0239,3.0023,2.4661,131.0625,0.3146,0.0026
254.2032,-999,100.3994,-999,-999,3.9161,3.1959,3.0558,2.4641,131.125,0.3359,0.0007
254.3556,-999,100.8277,-999,-999,4.306,3.3974,3.0613,2.4681,131.1875,0.3314,0.0025
254.508,-999,98.4242,-999,-999,3.8886,3.4342,2.9952,2.4671,131.4375,0.3257,0.001
254.6604,-999,102.6558,-999,-999,3.4024,3.371,2.9469,2.4717,131.75,0.3018,0.002
254.8128,-999,100.6698,-999,-999,3.2398,3.0584,2.8168,2.4622,132.125,0.3111,0.0012
254.9652,-999,104.1141,-999,-999,3.6616,2.7642,2.7612,2.4559,132.5,0.3217,-0.0003
255.1176,-999,103.4316,-999,-999,3.6784,2.5673,2.7581,2.4549,132.8125,0.3363,0.0043
255.27,-999,102.1739,-999,-999,3.6497,2.68,2.999,2.4534,133.3125,0.3552,0.0044
255.4224,-999,95.1773,-999,-999,3.8521,3.5059,3.7485,2.4547,133.6875,0.3677,0.005
255.5748,-999,81.9255,-999,-999,8.1963,5.0078,5.0936,2.4594,134.125,0.3606,-0.0024
255.7272,-999,67.4078,-999,-999,17.4787,8.2369,7.7517,2.4963,134.75,0.301,-0.0034
255.8796,-999,51.8549,-999,-999,18.3792,13.522,12.2483,2.5352,135.3125,0.2373,-0.009
256.032,-999,44.3513,-999,-999,24.4386,17.0781,15.5877,2.587,135.8125,0.1737,-0.005
256.1844,-999,40.7996,-999,-999,27.4459,17.6813,16.3119,2.5949,136.1875,0.1388,-0.0113
256.3368,-999,40.9434,-999,-999,28.9798,16.6214,15.4859,2.6053,136.5,0.1197,-0.0069
256.4892,-999,43.8084,-999,-999,19.2442,14.9291,13.8872,2.6184,136.875,0.1101,-0.0045
256.6416,-999,55.2746,-999,-999,12.4575,11.9684,11.2877,2.6155,137.0625,0.1205,-0.0021
256.794,-999,68.6157,-999,-999,8.419,9.3902,8.6925,2.6035,137.375,0.1403,-0.0051
256.9464,-999,80.6063,-999,-999,7.9321,8.0611,7.2361,2.5553,137.5,0.1629,-0.0053
257.0988,-999,81.8445,-999,-999,6.9908,7.4,6.4117,2.5273,137.75,0.1783,-0.0087
257.2512,-999,81.744,-999,-999,6.7229,7.1568,6.0172,2.4891,137.875,0.1914,-0.0069
257.4036,-999,82.4293,-999,-999,6.7015,6.8444,5.7348,2.4739,138.1875,0.2042,-0.0044
257.556,-999,83.1021,-999,-999,6.1488,6.4027,5.4966,2.457,138.625,0.2183,0.0002
257.7084,-999,83.2386,-999,-999,6.1837,5.8772,5.2748,2.4499,138.75,0.2238,0.0025
257.8608,-999,81.965,-999,-999,5.8969,5.5687,5.1169,2.4552,138.9375,0.225,0.0076
258.0132,-999,82.3745,-999,-999,5.8498,5.2593,5.0383,2.451,139.25,0.2289,0.0071
258.1656,-999,80.9375,-999,-999,5.9281,5.5012,5.2269,2.4545,139.5,0.2546,0.0087
258.318,-999,77.0388,-999,-999,6.2735,6.1127,5.734,2.446,139.9375,0.2634,0.0049
258.4704,-999,75.4008,-999,-999,9.1231,7.0355,6.4271,2.4606,140.4375,0.2592,0.0032
258.6228,-999,71.7754,-999,-999,11.5422,7.5119,6.7136,2.4829,141,0.2168,0.0018
258.7752,-999,72.7571,-999,-999,8.6938,7.2249,6.3687,2.512,141.625,0.1921,0.007
258.9276,-999,69.8659,-999,-999,5.7895,6.2308,5.6134,2.5025,142.25,0.1791,0.0052
259.08,-999,68.2397,-999,-999,4.8343,5.2723,4.9321,2.4586,142.9375,0.1835,-0.0007
259.2324,-999,65.0867,-999,-999,4.8975,4.4582,4.4994,2.4102,143.5625,0.2034,-0.0042
259.3848,-999,63.6099,-999,-999,4.8734,4.3007,4.3514,2.3744,144,0.221,-0.0049
259.5372,-999,66.0546,-999,-999,4.6643,4.2929,4.3152,2.3521,144.3125,0.2443,-0.0117
259.6896,-999,66.914,-999,-999,4.5362,4.396,4.2924,2.351,144,0.245,-0.0126
259.842,-999,70.1901,-999,-999,4.622,4.6043,4.3202,2.3608,143.875,0.2605,-0.0088
259.9944,-999,72.8096,-999,-999,4.8218,5.1928,4.3779,2.3602,143.5625,0.257,-0.0111
260.1468,-999,75.2058,-999,-999,5.0456,5.2862,4.48,2.3609,143.1875,0.2646,-0.012
260.2992,-999,78.4668,-999,-999,5.0783,5.2551,4.5694,2.3632,143.125,0.2567,-0.0121
260.4516,-999,78.5268,-999,-999,5.4347,5.1514,4.6142,2.3758,143.0625,0.2497,-0.0114
260.604,-999,80.1994,-999,-999,5.3603,5.008,4.601,2.3772,142.9375,0.2421,-0.0121
260.7564,-999,76.6654,-999,-999,5.6384,4.9082,4.5272,2.3862,142.8125,0.2221,-0.0104
260.9088,-999,73.2267,-999,-999,5.1208,4.9859,4.4779,2.3991,142.8125,0.2373,-0.0063
261.0612,-999,68.5597,-999,-999,5.0899,5.0635,4.4211,2.404,142.875,0.2503,-0.0047
261.2136,-999,71.2446,-999,-999,5.1427,5.2983,4.4141,2.4,142.9375,0.2665,-0.005
261.366,-999,73.7906,-999,-999,5.1466,5.6502,4.464,2.3921,142.9375,0.2651,-0.0046
261.5184,-999,77.5743,-999,-999,5.3964,5.6325,4.5043,2.3926,142.8125,0.2526,-0.0033
261.6708,-999,75.6949,-999,-999,5.2079,5.5031,4.5529,2.3937,142.5,0.2396,-0.0059
261.8232,-999,75.4088,-999,-999,5.3063,5.3507,4.6318,2.4075,142.25,0.2411,-0.0035
261.9756,-999,74.1346,-999,-999,5.5529,5.1948,4.687,2.4108,142.1875,0.2408,-0.0046
262.128,-999,73.6021,-999,-999,5.9364,5.1104,4.7571,2.4096,141.75,0.2592,-0.0058
262.2804,-999,74.5262,-999,-999,5.6975,5.2341,4.8075,2.4188,141.1875,0.2423,-0.0045
262.4328,-999,72.9839,-999,-999,5.7737,5.3932,4.8277,2.4268,140.625,0.2471,-0.0051
262.5852,-999,74.8864,-999,-999,5.7559,5.5122,4.8182,2.4399,140.1875,0.2376,-0.0029
262.7376,-999,78.0552,-999,-999,5.8529,5.583,4.8378,2.4304,139.6875,0.2459,-0.0044
262.89,-999,83.5334,-999,-999,5.8959,5.5658,4.8677,2.4328,139.3125,0.2396,-0.0048
263.0424,-999,79.5967,-999,-999,6.1042,5.4373,4.9042,2.43,138.9375,0.2335,-0.0048
263.1948,-999,77.3194,-999,-999,6.1951,5.3101,5.031,2.4386,138.625,0.2199,-0.0056
263.3472,-999,77.0282,-999,-999,6.6644,5.3357,5.0669,2.4462,138.25,0.2323,-0.0075
263.4996,-999,80.9649,-999,-999,7.237,5.1981,5.039,2.463,137.8125,0.2336,-0.0074
263.652,-999,83.8942,-999,-999,5.95,5.1895,5.0428,2.476,137.375,0.2273,-0.0058
263.8044,-999,84.5767,-999,-999,5.8377,5.2649,4.9382,2.4776,136.875,0.2207,-0.0068
263.9568,-999,84.8315,-999,-999,6.7256,5.3904,4.8499,2.4919,136.3125,0.2133,-0.003
264.1092,-999,81.3282,-999,-999,6.1985,5.6204,4.8678,2.4944,136.0625,0.2234,0
264.2616,-999,82.5407,-999,-999,6.2122,5.7909,4.8466,2.4974,135.625,0.2198,0.0002
264.414,-999,81.7765,-999,-999,6.3926,5.7351,4.7944,2.4894,135.3125,0.2332,0.0005
264.5664,-999,85.1891,-999,-999,6.2958,5.629,4.7674,2.4776,135.0625,0.2295,0.0009
264.7188,-999,83.1725,-999,-999,5.9754,5.3475,4.6976,2.4633,134.875,0.2426,-0.0021
264.8712,-999,86.2438,-999,-999,6.2491,5.1024,4.6722,2.4532,134.8125,0.25,-0.0096
265.0236,-999,87.7617,-999,-999,6.1476,5.0788,4.6367,2.4668,134.5625,0.2593,-0.0057
265.176,-999,89.6879,-999,-999,6.2214,5.1015,4.5905,2.4745,134.3125,0.2564,-0.007
265.3284,-999,87.5217,-999,-999,6.0105,5.1611,4.518,2.4658,134,0.2515,-0.0091
265.4808,-999,83.4245,-999,-999,6.0778,5.17,4.4346,2.4697,133.6875,0.2446,-0.0079
265.6332,-999,82.4205,-999,-999,5.6812,5.2077,4.4217,2.472,133.5,0.2433,-0.0049
265.7856,-999,83.185,-999,-999,5.9229,5.0225,4.4086,2.4719,133.5,0.2495,-0.0021
265.938,-999,87.8286,-999,-999,6.057,4.941,4.3455,2.4619,133.25,0.2575,-0.0057
266.0904,-999,88.5927,-999,-999,5.6299,4.7499,4.2827,2.4615,133.25,0.2781,-0.0094
266.2428,-999,89.6121,-999,-999,5.6726,4.1897,4.1854,2.4778,133,0.2814,-0.0072
266.3952,-999,87.9416,-999,-999,5.4664,4.1088,4.0796,2.4705,132.875,0.2707,-0.0082
266.5476,-999,88.0838,-999,-999,5.4558,4.1719,4.037,2.4582,132.5625,0.2496,-0.0153
266.7,-999,88.1124,-999,-999,5.3332,4.2533,4.0274,2.4572,132.375,0.2486,-0.0094
266.8524,-999,91.741,-999,-999,5.3757,4.3911,4.0438,2.4723,132.25,0.2593,-0.0045
267.0048,-999,92.6275,-999,-999,5.38,4.5684,4.0573,2.4662,132.1875,0.2618,-0.005
267.1572,-999,92.7485,-999,-999,4.819,4.5364,4.0686,2.4721,132.1875,0.2553,-0.0017
267.3096,-999,87.1612,-999,-999,4.8982,4.2641,3.9955,2.4726,132.1875,0.2613,0.0021
267.462,-999,85.917,-999,-999,5.164,4.0339,3.8511,2.4738,132.0625,0.267,-0.0045
267.6144,-999,84.8614,-999,-999,4.7971,3.875,3.7975,2.4678,132.1875,0.2758,-0.0059
267.7668,-999,86.3209,-999,-999,5.0171,3.8964,3.7314,2.4727,132.1875,0.2981,-0.0018
267.9192,-999,86.9335,-999,-999,5.1711,3.9416,3.6581,2.4591,132.0625,0.2877,-0.0048
268.0716,-999,86.6388,-999,-999,4.4974,4.1415,3.6223,2.4558,132,0.2823,-0.004
268.224,-999,85.5475,-999,-999,4.4546,4.2822,3.577,2.4565,131.9375,0.2773,0.0008
268.3764,-999,85.1505,-999,-999,4.1222,4.2392,3.4596,2.4685,131.8125,0.2929,0.0052
268.5288,-999,88.6291,-999,-999,4.389,4.101,3.4144,2.481,131.75,0.2914,0.0035
268.6812,-999,91.3176,-999,-999,4.1805,3.9291,3.429,2.489,131.8125,0.2773,0.0072
268.8336,-999,90.7083,-999,-999,4.5331,3.7299,3.4134,2.4801,131.75,0.2892,0.0031
268.986,-999,88.1754,-999,-999,4.3965,3.6921,3.4343,2.4664,131.6875,0.2975,0.0009
269.1384,-999,88.0481,-999,-999,4.2018,3.8229,3.4891,2.4589,131.625,0.3101,-0.0019
269.2908,-999,85.9861,-999,-999,4.3828,3.9316,3.4692,2.4651,131.625,0.2853,-0.0001
269.4432,-999,87.5001,-999,-999,4.322,3.9946,3.3995,2.4631,131.5625,0.2805,-0.0016
269.5956,-999,86.9548,-999,-999,4.0184,3.8677,3.3024,2.4655,131.5625,0.2797,-0.0016
269.748,-999,91.7129,-999,-999,3.8446,3.7018,3.2471,2.4597,131.625,0.2802,-0.0015
269.9004,-999,92.4977,-999,-999,4.2651,3.5139,3.2067,2.4649,131.8125,0.2935,-0.0003
270.0528,-999,92.946,-999,-999,4.3533,3.3439,3.2234,2.4492,131.6875,0.2933,-0.0066
270.2052,-999,94.5823,-999,-999,3.9566,3.276,3.2972,2.4538,131.5,0.3292,-0.0043
270.3576,-999,95.8513,-999,-999,4.322,3.2819,3.3186,2.4642,131.4375,0.3231,-0.0044
270.51,-999,98.1156,-999,-999,4.4155,3.3251,3.2515,2.4664,131.3125,0.306,-0.0066
270.6624,-999,97.4655,-999,-999,4.6208,3.4041,3.2003,2.4682,131.0625,0.2722,-0.0109
270.8148,-999,94.9022,-999,-999,4.3454,3.5414,3.1694,2.4665,130.75,0.2789,-0.0031
270.9672,-999,98.995,-999,-999,4.3426,3.5633,3.1415,2.4767,130.4375,0.3034,-0.0018
271.1196,-999,97.4815,-999,-999,4.2847,3.6178,3.1805,2.4849,130.25,0.3015,-0.0002
271.272,-999,99.5351,-999,-999,4.1924,3.5994,3.2755,2.4743,130.125,0.31,-0.0015
271.4244,-999,95.6784,-999,-999,4.4511,3.5557,3.3549,2.4639,130,0.3046,-0.0024
271.5768,-999,93.5097,-999,-999,4.3965,3.5843,3.4215,2.4424,129.875,0.3199,-0.0055
271.7292,-999,96.0753,-999,-999,4.7903,3.6679,3.4199,2.4483,129.8125,0.3039,-0.0081
271.8816,-999,92.9077,-999,-999,4.6565,3.7921,3.3353,2.4532,129.9375,0.308,-0.0082
272.034,-999,95.2283,-999,-999,4.4854,3.8644,3.252,2.4638,129.75,0.2958,-0.0075
272.1864,-999,93.8094,-999,-999,4.1411,3.9471,3.2078,2.4686,129.6875,0.2936,-0.0036
272.3388,-999,97.1678,-999,-999,4.2203,3.888,3.1636,2.4581,129.6875,0.2998,-0.0092
272.4912,-999,94.1497,-999,-999,4.5756,3.7233,3.1613,2.4657,129.6875,0.3097,-0.0069
272.6436,-999,94.8974,-999,-999,4.3254,3.6051,3.204,2.4756,129.6875,0.3113,-0.0053
272.796,-999,94.0784,-999,-999,4.6132,3.3609,3.1846,2.4807,129.9375,0.298,-0.0037
272.9484,-999,99.3991,-999,-999,4.3421,3.3073,3.2003,2.4742,130.0625,0.2986,-0.0035
273.1008,-999,93.8092,-999,-999,4.3993,3.3196,3.1828,2.4556,130.125,0.3004,-0.0044
273.2532,-999,92.2913,-999,-999,4.4902,3.2769,3.0493,2.4526,130.5,0.3,-0.0063
273.4056,-999,93.6267,-999,-999,3.3806,3.3736,3.0361,2.4598,130.625,0.3343,-0.0019
273.558,-999,97.3378,-999,-999,4.0151,3.3476,3.0003,2.4619,130.6875,0.3389,-0.0017
273.7104,-999,100.0485,-999,-999,4.4364,3.2597,2.9541,2.4678,130.4375,0.3428,-0.0012
273.8628,-999,100.1584,-999,-999,4.234,3.1477,3.0279,2.4581,130,0.2981,-0.0041
274.0152,-999,101.4168,-999,-999,4.2436,3.0853,3.0355,2.465,129.75,0.3069,-0.0049
274.1676,-999,101.5222,-999,-999,4.0309,2.9058,2.996,2.4561,129.625,0.3166,-0.0129
274.32,-999,97.0668,-999,-999,4.1722,2.9168,2.9722,2.4665,129.5625,0.342,-0.0122
274.4724,-999,95.6984,-999,-999,3.8142,3.0045,2.989,2.4642,129.625,0.3507,-0.0181
274.6248,-999,97.4824,-999,-999,3.8272,3.1994,3.0142,2.4776,129.75,0.3532,-0.0147
274.7772,-999,101.2082,-999,-999,4.3714,3.3989,3.0563,2.48,129.75,0.3358,-0.0094
274.9296,-999,100.543,-999,-999,4.2303,3.6472,3.1552,2.4774,129.75,0.3173,-0.0033
